1	15039	15795	2	2	1	0	4	13
1	16766	16857	2	2	1	0	2	19
1	17056	17232	2	2	1	0	11	22
1	17369	17605	2	2	1	0	5	18
1	17743	17914	2	2	1	0	16	20
1	18062	18267	2	2	1	0	7	23
1	18062	24737	2	2	0	0	1	21
1	18367	24737	2	2	1	0	7	16
1	18367	29320	2	2	0	0	1	13
1	146340	153353	2	2	0	0	1	13
1	164792	165883	2	2	1	0	2	22
1	168166	169048	2	2	1	0	4	23
1	169265	172556	2	2	1	0	2	15
1	172689	173752	2	2	1	0	6	21
1	565650	565886	2	2	0	0	1	13
1	566196	566445	2	2	0	0	1	18
1	566505	569275	2	2	0	0	1	14
1	567553	569275	2	2	0	0	1	14
1	567608	569275	2	2	0	0	1	14
1	569313	569469	1	3	0	0	1	14
1	569496	990865	2	2	0	0	8	12
1	665185	668686	2	2	1	0	2	18
1	668745	670802	2	2	1	0	1	12
1	680206	682074	2	2	1	0	1	19
1	682029	689042	2	2	0	0	1	13
1	684762	691456	2	2	0	2	0	21
1	691522	694346	2	2	1	0	5	22
1	694504	700102	2	2	1	0	3	19
1	700628	701708	2	2	1	0	2	22
1	703994	704876	2	2	1	0	4	23
1	705093	708355	2	2	1	0	4	16
1	708488	709550	2	2	1	0	2	21
1	709661	713663	2	2	1	0	2	13
1	880181	880421	2	2	1	2	0	9
1	880181	880436	2	2	1	0	2	25
1	880527	880897	2	2	1	2	0	11
1	881034	881552	2	2	1	0	3	23
1	881667	881781	2	2	1	1	0	5
1	881926	883510	2	2	1	1	0	19
1	883613	883869	2	2	1	4	0	23
1	886619	887379	2	2	1	3	1	10
1	887520	887791	2	2	1	4	0	24
1	888669	889161	2	2	1	3	0	22
1	889273	889383	2	2	1	1	0	1
1	889463	891302	2	2	1	1	0	11
1	891394	891474	2	2	1	3	0	23
1	891596	892273	2	2	1	2	2	20
1	892406	892478	2	2	1	3	0	16
1	892654	894308	2	2	1	1	0	21
1	894462	894594	2	2	1	1	0	9
1	899548	899728	1	1	1	1	0	18
1	899911	900342	1	1	1	1	0	13
1	908391	908565	1	1	1	1	0	14
1	948957	949363	1	1	1	14	0	25
1	962411	981854	2	2	0	0	1	18
1	969485	1002683	2	2	0	0	1	20
1	979113	979202	1	1	1	1	0	25
1	1002711	1192769	2	2	0	7	0	16
1	1021393	1022518	2	2	1	1	0	15
1	1025809	1026851	2	2	1	1	0	22
1	1139349	1139413	2	2	1	1	0	17
1	1139617	1139778	2	2	1	2	0	21
1	1139617	1141764	2	2	0	1	0	19
1	1139867	1140749	2	2	1	1	0	8
1	1140873	1141764	2	2	1	1	0	16
1	1147006	1147083	2	2	1	1	0	13
1	1148085	1148371	2	2	1	1	0	16
1	1153069	1153837	2	2	1	12	0	23
1	1153185	1153837	2	2	1	1	0	8
1	1154014	1154148	2	2	1	12	1	25
1	1154308	1158623	2	2	1	20	0	25
1	1158738	1159211	2	2	1	19	0	23
1	1159349	1163847	2	2	1	12	0	23
1	1164327	1167271	2	2	1	3	0	22
1	1171740	1192769	2	2	0	1	0	16
1	1190868	1191424	2	2	1	2	0	21
1	1191506	1192371	2	2	1	10	0	24
1	1192511	1192587	2	2	1	8	0	24
1	1192511	1198725	2	2	1	0	1	1
1	1192691	1198725	2	2	1	6	1	24
1	1197771	1198725	2	2	1	0	1	1
1	1198767	1203241	2	2	1	9	0	19
1	1198767	1209045	2	2	1	0	1	8
1	1203373	1209045	2	2	1	3	0	20
1	1229089	1229202	2	2	1	2	0	18
1	1229580	1229781	2	2	1	2	0	13
1	1230009	1230097	2	2	1	1	0	25
1	1230197	1230826	2	2	1	1	0	14
1	1230935	1231115	2	2	1	2	0	14
1	1231490	1231590	2	2	1	1	0	6
1	1231661	1231804	2	2	1	1	0	18
1	1232014	1233201	2	2	1	1	0	8
1	1233494	1233564	2	2	1	0	1	2
1	1233494	1233749	2	2	1	1	1	13
1	1233802	1233946	2	2	1	0	1	1
1	1235449	1235537	2	2	1	1	0	22
1	1238356	1238541	2	2	1	1	0	6
1	1238662	1239465	2	2	1	2	0	9
1	1239524	1243148	2	2	1	2	0	23
1	1244654	1244833	1	1	1	1	0	17
1	1246069	1246288	1	1	1	3	0	15
1	1247305	1247397	2	2	1	2	0	11
1	1247528	1247605	2	2	1	3	0	16
1	1247749	1247819	2	2	1	3	0	16
1	1247882	1247972	2	2	1	3	0	4
1	1248081	1248166	2	2	1	5	0	20
1	1248330	1248414	2	2	1	2	0	11
1	1248505	1248888	2	2	1	3	0	16
1	1248973	1249111	2	2	1	2	0	25
1	1249302	1249680	2	2	1	5	0	17
1	1249746	1250203	2	2	1	2	1	23
1	1250343	1250783	2	2	1	3	0	18
1	1250999	1254675	2	2	1	3	0	24
1	1254814	1255835	2	2	1	0	1	1
1	1254905	1255835	2	2	1	6	0	24
1	1255086	1255835	2	2	1	2	0	24
1	1255910	1256375	2	2	1	3	0	21
1	1256474	1259960	2	2	1	1	0	7
1	1262413	1262620	1	1	1	4	0	21
1	1271896	1273356	2	2	1	0	1	2
1	1275558	1275626	2	2	1	1	0	9
1	1309283	1309379	2	2	1	5	1	20
1	1309826	1310084	2	2	1	6	0	23
1	1310171	1310533	2	2	1	5	0	21
1	1322963	1323156	2	2	1	4	0	23
1	1323250	1323333	2	2	1	1	0	6
1	1323446	1325609	2	2	1	3	1	25
1	1325752	1325838	2	2	1	3	1	23
1	1325944	1326145	2	2	1	2	0	20
1	1326246	1328169	2	2	1	1	0	14
1	1326246	1328775	2	2	1	1	0	24
1	1328184	1328775	2	2	1	6	0	21
1	1328841	1330773	2	2	1	5	0	20
1	1330895	1333612	2	2	1	2	0	14
1	1333723	1333976	2	2	1	11	0	18
1	1334052	1334367	2	2	1	1	1	6
1	1334052	1334398	2	2	1	2	1	23
1	1335684	1335984	1	1	1	4	0	21
1	1337637	1341188	2	2	1	14	0	23
1	1337982	1341188	2	2	1	1	0	6
1	1341267	1342288	2	2	1	13	0	22
1	1341727	1342288	2	2	1	2	0	13
1	1342400	1342510	2	2	1	16	0	24
1	1354930	1356176	2	2	1	1	0	13
1	1387815	1389724	1	1	1	0	1	21
1	1391297	1391604	1	1	1	0	1	5
1	1391730	1392508	1	1	1	0	1	11
1	1407470	1412653	1	1	1	0	1	2
1	1412731	1414023	1	1	1	0	2	24
1	1414126	1414428	1	1	1	0	2	5
1	1414489	1416246	1	1	1	0	1	5
1	1416317	1417517	1	1	1	0	1	11
1	1417684	1417924	1	1	1	0	5	17
1	1417995	1420395	1	1	1	0	1	21
1	1420552	1421161	1	1	1	3	1	18
1	1421219	1421489	1	1	1	2	0	7
1	1421616	1421923	1	1	1	0	1	5
1	1422049	1423242	1	1	1	0	1	11
1	1423295	1424583	1	1	1	1	0	19
1	1447854	1451391	1	1	1	0	1	2
1	1451469	1452690	1	1	1	0	2	24
1	1452793	1453095	1	1	1	0	2	5
1	1453156	1454300	1	1	1	0	1	5
1	1454371	1455520	1	1	1	0	1	11
1	1455687	1455927	1	1	1	1	5	17
1	1458280	1458890	1	1	1	0	1	18
1	1458948	1459218	1	1	1	2	0	17
1	1459345	1459652	1	1	1	0	1	5
1	1459778	1460619	1	1	1	0	1	11
1	1460672	1461840	1	1	1	3	0	19
1	1461912	1463074	1	1	1	5	0	18
1	1464712	1469305	1	1	1	1	0	15
1	1477548	1479248	2	2	1	26	0	25
1	1479368	1480242	2	2	1	25	0	25
1	1480383	1500152	2	2	1	47	4	24
1	1500297	1509857	2	2	1	19	2	23
1	1521252	1528893	2	2	0	0	1	16
1	1561034	1562029	1	1	1	1	0	16
1	1561034	1562216	1	1	1	0	1	1
1	1564103	1564413	1	1	1	0	1	1
1	1564103	1564512	1	1	1	0	1	1
1	1564692	1565018	1	1	1	1	0	22
1	1564947	1565018	1	1	1	8	0	21
1	1565085	1565671	1	1	1	3	0	18
1	1568293	1568359	1	1	1	0	1	2
1	1568500	1568566	1	1	1	0	2	17
1	1568735	1569126	1	1	1	0	2	18
1	1571219	1571298	2	2	1	0	2	18
1	1571489	1571694	2	2	1	0	2	24
1	1571844	1572043	2	2	1	1	0	21
1	1572161	1572258	2	2	1	0	2	21
1	1572367	1572442	2	2	1	0	1	7
1	1572565	1572769	2	2	1	0	1	3
1	1572876	1573123	2	2	1	1	0	22
1	1573246	1573861	2	2	1	0	2	19
1	1573953	1575637	2	2	1	0	2	17
1	1575814	1576408	2	2	1	0	1	11
1	1577182	1577266	2	2	1	0	1	14
1	1577363	1577746	2	2	1	0	2	6
1	1577870	1580486	2	2	1	0	3	22
1	1581410	1586822	2	2	1	0	5	1
1	1581505	1586822	2	2	1	0	5	1
1	1581540	1586822	2	2	1	0	5	1
1	1586939	1588705	2	2	1	0	4	24
1	1586939	1588824	2	2	1	0	11	19
1	1588753	1588824	2	2	1	0	2	21
1	1588949	1590374	2	2	1	2	1	8
1	1594841	1594841	0	0	1	0	1	1
1	1599912	1606901	2	2	1	0	1	1
1	1601176	1601536	2	2	1	1	0	23
1	1603069	1606901	2	2	1	3	1	21
1	1607030	1607502	2	2	1	0	1	19
1	1607639	1607816	2	2	1	0	5	24
1	1608286	1622414	2	2	1	1	1	23
1	1631512	1631578	1	1	1	0	1	2
1	1631719	1631785	1	1	1	0	2	17
1	1631954	1632345	1	1	1	0	2	18
1	1634439	1634518	2	2	1	0	2	18
1	1634709	1634914	2	2	1	0	2	24
1	1635380	1635477	2	2	1	0	1	21
1	1635586	1635661	2	2	1	0	1	7
1	1636465	1637080	2	2	1	0	2	19
1	1637172	1638847	2	2	1	0	2	17
1	1639024	1639618	2	2	1	0	1	11
1	1640392	1640476	2	2	1	0	1	14
1	1640573	1640956	2	2	1	0	2	6
1	1641080	1643702	2	2	1	0	3	22
1	1643840	1647784	2	2	1	12	0	25
1	1647918	1650766	2	2	1	12	0	20
1	1650895	1653034	2	2	1	32	1	23
1	1653151	1654026	2	2	1	1	4	24
1	1653151	1654146	2	2	1	0	11	19
1	1654074	1654146	2	2	1	0	2	21
1	1654271	1655238	2	2	1	2	0	23
1	1654271	1655387	2	2	1	1	1	14
1	1654271	1655696	2	2	1	4	1	11
1	1654271	1666128	2	2	1	0	1	1
1	1666275	1669759	2	2	1	0	1	1
1	1669888	1670360	2	2	1	0	1	19
1	1670497	1670674	2	2	1	0	5	24
1	1671144	1675689	2	2	1	0	1	9
1	1671144	1677162	2	2	1	1	0	23
1	1684500	1685005	2	2	1	2	1	22
1	1685089	1685489	2	2	1	1	0	11
1	1685648	1685722	2	2	1	3	1	14
1	1685823	1685982	2	2	1	1	1	3
1	1686138	1686812	2	2	1	3	0	24
1	1686916	1687696	2	2	1	1	0	25
1	1687783	1687941	2	2	1	1	0	8
1	1688048	1688619	2	4	1	1	0	6
1	1688750	1693390	2	2	1	1	0	5
1	1693475	1696666	2	2	1	3	0	19
1	1711469	1711720	2	2	1	1	0	7
1	1718493	1718760	2	2	1	2	0	7
1	1718877	1720491	2	2	1	2	0	20
1	1720709	1721833	2	2	1	2	0	10
1	1722036	1724683	2	2	1	4	0	19
1	1724751	1735857	2	2	1	3	2	21
1	1736021	1737913	2	2	1	4	1	23
1	1737978	1747194	2	2	1	6	0	18
1	1747302	1749275	2	2	1	2	0	21
1	1749315	1756835	2	2	1	1	1	12
1	1756939	1770628	2	2	1	5	0	21
1	1769074	2726534	2	2	0	0	28	22
1	1770678	1822258	2	2	1	1	0	23
1	1808480	1809070	2	4	0	1	0	17
1	1987002	1987922	1	1	1	0	1	1
1	1988013	1990979	1	1	1	2	0	23
1	1991031	2066700	1	1	1	1	0	5
1	2077548	2080310	1	1	1	3	0	24
1	2080364	2082228	1	1	1	3	1	14
1	2082418	2087433	1	1	1	1	0	20
1	2101044	2103493	1	1	1	3	1	19
1	2103085	2103493	1	1	1	0	1	1
1	2103630	2103739	1	1	1	3	0	19
1	2103828	2105335	1	1	1	2	0	20
1	2105456	2106192	1	1	1	2	0	21
1	2106273	2106662	1	1	1	2	0	12
1	2106753	2116021	1	1	1	3	0	17
1	2121221	2125077	2	2	1	2	0	16
1	2124415	2125077	2	2	1	1	0	10
1	2125350	2125436	2	2	1	4	1	22
1	2125350	2126126	2	2	1	0	1	1
1	2125350	2129445	2	2	1	0	1	1
1	2125573	2126126	2	2	1	2	1	22
1	2125573	2129445	2	2	1	0	1	1
1	2234543	2234723	1	1	1	1	0	10
1	2236025	2237458	1	1	1	1	0	15
1	2237690	2238015	1	1	1	1	0	17
1	2304031	2305899	2	2	1	1	0	17
1	2323398	2327222	1	1	1	10	1	19
1	2324671	2327222	1	1	1	0	1	2
1	2324795	2327222	1	1	0	1	0	18
1	2326168	2327222	1	1	0	1	0	12
1	2327311	2328554	1	1	1	19	1	22
1	2328660	2330853	1	1	1	14	2	23
1	2330954	2332295	1	1	1	13	0	23
1	2332375	2333645	1	1	1	22	0	24
1	2333782	2334473	1	1	1	21	0	21
1	2337274	2337922	2	2	1	1	0	5
1	2340298	2341809	2	2	1	0	1	2
1	2341891	2343829	2	2	1	1	0	16
1	2347452	2357147	1	1	0	1	0	16
1	2374659	2405697	2	2	0	0	1	15
1	2410062	2411172	1	1	1	1	0	22
1	2440500	2441300	2	2	1	1	0	20
1	2441370	2441495	2	2	1	1	0	1
1	2442827	2443066	2	2	1	1	0	22
1	2444479	2445440	2	2	1	2	0	22
1	2445906	2447000	2	2	1	4	0	23
1	2447157	2449602	2	2	1	1	0	3
1	2449704	2449954	2	2	1	1	0	22
1	2450037	2450581	2	2	1	1	0	16
1	2450764	2451239	2	2	1	2	0	20
1	2451394	2451760	2	2	1	3	0	18
1	2452346	2452539	2	2	1	3	0	21
1	2452755	2453156	2	2	1	4	0	23
1	2452755	2457902	2	2	1	0	1	1
1	2453240	2457902	2	2	1	0	1	1
1	2453381	2457902	2	2	1	0	1	1
1	2487692	2488023	1	1	1	1	0	12
1	2488173	2489164	1	1	1	4	0	24
1	2489274	2489781	1	1	1	8	4	10
1	2489908	2490319	1	1	1	1	1	4
1	2489908	2491261	1	1	1	12	3	20
1	2491418	2492062	1	1	1	8	0	23
1	2492154	2493111	1	1	1	8	0	23
1	2493255	2494303	1	1	1	10	0	25
1	2494336	2494586	1	1	1	9	0	24
1	2518735	2519179	1	1	1	1	0	11
1	2520065	2520360	1	1	1	1	0	9
1	2520480	2520848	1	1	1	2	0	10
1	2522529	2522995	2	4	1	0	2	3
1	2816323	2849386	1	1	0	0	1	19
1	3407524	3409202	2	2	1	0	1	2
1	3413926	3414934	2	2	1	1	0	3
1	3431215	3431965	2	2	0	1	0	22
